id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
1,POM0003,Pohon Labuai,Dyera sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,105,8,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313618,101.2202784,78.9,2.03,Belum,-,-,Risman,12/01/2020 11:24,200000,56203.37,-,Brown (1997),media/1606792084132.jpg,media/1606792147845.jpg,,media/1606792207013.jpg,
2,POM0002,Pohon Meranti Kunyit,Shorea conica,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,72,13,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315206,101.2203265,41.3,2.02,Belum,-,-,Risman (LPHA),12/01/2020 09:56,200000,21637.38,-,Brown (1997),media/1606791398409.jpg,media/1606791468584.jpg,,media/1606791525368.jpg,
3,POM0004,Meranti Kulit Buaya,Shorea uliginosa,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,57,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311868,101.220374,131.8,2.05,Belum,-,-,Ryan (LPHA),12/01/2020 10:13,200000,11981.66,-,Brown (1997),media/1606792512605.jpg,media/1606792529880.jpg,,media/1606792358193.jpg,
4,POM0005,Pohon Sosonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,16,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311509,101.2202764,44.3,2.05,Belum,-,-,Elpen (LPHA),12/01/2020 10:20,200000,6588.42,-,Brown (1997),media/1606792800592.jpg,media/1606792787160.jpg,,media/1606792756590.jpg,
5,POM0006,Pohon Meranti Kulit Buaya,Shorea uliginosa,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,108,16,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3309553,101.2200082,44.3,2.07,Belum,-,-,Mayzaldi (LPHA),12/01/2020 10:24,200000,60355.32,-,Brown (1997),media/1606793106959.jpg,media/1606793137210.jpg,,media/1606793062937.jpg,
6,POM0007,Pohon Kapinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,56,13,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3305994,101.2200618,36.8,2.1,Belum,-,-,Gusperi (LPHA),12/01/2020 10:35,200000,11456.95,-,Brown (1997),media/1606793745015.jpg,media/1606793765313.jpg,,media/1606793648456.jpg,
7,POM0013,Pohon Balam,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,137,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3300974,101.2208342,65.6,2.18,Belum,-,-,Elven (LPHA),12/01/2020 11:41,200000,110168.26,-,Brown (1997),media/1606797796305.jpg,media/1606797808699.jpg,,media/1606797775811.jpg,
8,POM0014,Pohon Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,115,17,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3300107,101.2210161,35,2.2,Belum,-,-,Ryan (LPHA),12/01/2020 11:48,200000,70748.78,-,Brown (1997),media/1606798115397.jpg,media/1606798135685.jpg,,media/1606798072683.jpg,
9,POM0015,Pohon Kedondong Hutan,Spondias pinnata,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,64,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312783,101.2217867,36.3,2.1,Belum,-,-,Risman,12/01/2020 12:05,200000,16061.6,-,Brown (1997),media/1606799158481.jpg,media/1606799172497.jpg,,media/1606799064697.jpg,
10,BCL0002,Pohon Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,15,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3197694,101.203353,52.9,3.17,Belum,-,-,Ryan (LPHA),12/01/2020 14:14,200000,11981.66,-,Brown (1997),media/1606806934517.jpg,media/1606806953147.jpg,,media/1606806920650.jpg,
11,BCL0003,Pohon Sosonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,75,25,Hutan Adat Kampa,Mineral,Ghimbo Ponca Lida,0.3189937,101.2034599,68.2,3.26,Belum,-,-,Parman (LPHA),12/01/2020 14:21,200000,23991.56,-,Brown (1997),media/1606807380987.jpg,media/1606807398355.jpg,,media/1606807369830.jpg,
12,BCL0004,Pohon Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,73,22,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3190023,101.2034795,68.2,3.26,Belum,-,-,Risman,12/01/2020 14:25,200000,22405.79,-,Brown (1997),media/1606807588390.jpg,media/1606807607626.jpg,,media/1606807561022.jpg,
13,POM0001,Pohon Labuai,Dyera sp.,Pohon Muda,icon/young_tree.svg,Not Defined,26,12,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3322339,101.2204861,31.13,1.95,Belum,-,-,Gusperi,12/01/2020 09:44,50000,1644.51,-,Brown (1997),media/1606790564749.jpg,media/1606790620998.jpg,,media/1606790642229.jpg,
14,BCL0006,Pohon Kruing,Dipterocarpus eurhynchus,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,45,25,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3187829,101.2032851,68,3.28,Belum,-,-,Elven,12/01/2020 14:29,200000,6588.42,-,Brown (1997),media/1606807784903.jpg,media/1606807798443.jpg,,media/1606807810368.jpg,
15,BCL0005,Pohon Kruing,Dipterocarpus eurhynchus,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,86,25,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3189659,101.203448,68.2,3.26,Belum,-,-,Ryan,12/01/2020 14:31,200000,33918.33,-,Brown (1997),media/1606808056811.jpg,media/1606808073968.jpg,,media/1606807938144.jpg,
16,BCL0007,Pohon Sialang,Koompassia excelsa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,121,30,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3185866,101.203774,80.2,3.31,Belum,-,-,Risman,12/01/2020 14:42,200000,80463.78,-,Brown (1997),media/1606808687447.jpg,media/1606808714470.jpg,,media/1606808614900.jpg,
17,BCL0009,Pohon Kruing,Dipterocarpus eurhynchus,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,65,27,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3183393,101.2037368,147,3.34,Belum,-,-,Parman,12/01/2020 14:45,200000,16704.14,-,Brown (1997),media/1606808824221.jpg,media/1606808839239.jpg,,media/1606808804243.jpg,
18,BCL0008,Pohon Kelat,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,16,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.318396,101.203497,144.4,3.32,Belum,-,-,Gusperi,12/01/2020 14:55,200000,13641.94,-,Brown (1997),media/1606809020153.jpg,media/1606809041676.jpg,,,
19,BCL0010,Pohon Sialang,Koompassia excelsa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,99,18,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3183751,101.203583,143.2,3.33,Belum,-,-,Parman,12/01/2020 14:52,200000,48429.56,-,Brown (1997),media/1606809217863.jpg,media/1606809247275.jpg,,media/1606809197769.jpg,
20,BCL0011,Pohon Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,84,21,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3181082,101.2034296,60.2,3.35,Belum,-,-,Gusperi,12/01/2020 14:56,200000,31958.03,-,Brown (1997),media/1606809513561.jpg,media/1606809525867.jpg,,media/1606809468746.jpg,
21,BCL0012,Pohon Idan,Nephelium lapaceum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,57,20,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3180801,101.2032328,60,3.35,Belum,-,-,Risman,12/01/2020 15:00,200000,11981.66,-,Brown (1997),media/1606809685605.jpg,media/1606809700742.jpg,,media/1606809673392.jpg,
22,BCL0013,Pohon Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,86,27,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3179286,101.203406,60.4,3.37,Belum,-,-,Ryan,12/01/2020 15:03,200000,33918.33,-,Brown (1997),media/1606809863436.jpg,media/1606809917709.jpg,,media/1606809845460.jpg,
23,BCL0014,Pohon Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,76,26,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3176478,101.203315,61.2,3.4,Belum,-,-,Gusperi,12/01/2020 15:09,200000,24809.15,-,Brown (1997),media/1606810191698.jpg,media/1606810205656.jpg,,media/1606810178587.jpg,
24,BCL0015,Pohon Papate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,71,20,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3176548,101.2033922,61.2,3.4,Belum,-,-,Parman,12/01/2020 15:11,200000,20885.12,-,Brown (1997),media/1606810325681.jpg,media/1606810353514.jpg,,media/1606810312578.jpg,
25,BCL0016,Pohon Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,64,28,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3175105,101.2033861,61.2,3.41,Belum,-,-,Ryan,12/01/2020 15:14,200000,16061.6,-,Brown (1997),media/1606810475045.jpg,media/1606810504158.jpg,,media/1606810461543.jpg,
26,BCL0017,Pohon Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,80,25,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3174367,101.2035157,61.3,3.43,Belum,-,-,Gusperi,12/01/2020 15:16,200000,28246.92,-,Brown (1997),media/1606810672230.jpg,media/1606810685257.jpg,,media/1606810620727.jpg,
27,BCL0018,Pohon Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,160,30,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.317341,101.2032432,61.3,3.43,Belum,-,-,Elven,12/01/2020 15:20,200000,163146.21,-,Brown (1997),media/1606810931244.jpg,media/1606810945688.jpg,,media/1606810915297.jpg,
28,BCL0020,Pohon Kelat Putih,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,61,15,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.317247,101.2032475,61,3.44,Belum,-,-,Elven,12/01/2020 15:32,200000,14224.53,-,Brown (1997),media/1606811554783.jpg,media/1606811576483.jpg,,media/1606811503331.jpg,
29,BCL0021,Pohon Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,107,25,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.317091,101.2036529,66.8,3.47,Belum,-,-,Kang Diki,12/01/2020 15:37,200000,58951.44,-,Brown (1997),media/1606811912574.jpg,media/1606811936944.jpg,,media/1606811866530.jpg,
30,BCL0022,Pohon Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,84,30,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3171698,101.203633,66.8,3.46,Belum,-,-,Elven,12/01/2020 15:42,200000,31958.03,-,Brown (1997),media/1606812160472.jpg,media/1606812185258.jpg,,media/1606812145314.jpg,
31,BCL0023,Pohon Kelat Minyak,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,217,30,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3170998,101.2037428,66.9,3.47,Belum,-,-,Ryan,12/01/2020 15:46,200000,352692.78,-,Brown (1997),media/1606812559147.jpg,media/1606812623524.jpg,,media/1606812480237.jpg,
32,BCL0019,Pohon Sialang,Koompassia excelsa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,159,25,Hutan Adat Kampa,Mineral,Ghimbo Bonca Lida,0.3173226,101.2032272,61.3,3.43,Belum,-,-,Risman,12/01/2020 15:25,200000,160578.78,-,Brown (1997),media/1606811176358.jpg,media/1606811227732.jpg,,media/1606811161651.jpg,
33,POM 0010,Meranti Kulit Buaya,Shorea uliginosa,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,235,17,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3308125,101.2202241,74.84,2.09,Belum,-,-,Elven,12/01/2020 11:20,200000,431474.5,-,Brown (1997),media/1606796532347.jpg,media/1606796554837.jpg,,media/1606796588096.jpg,
34,POM 0011,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,73,12,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3307026,101.2203185,69.05,2.1,Belum,-,-,Ryan,12/01/2020 11:26,200000,22405.79,-,Brown (1997),media/1606796843881.jpg,media/1606796858472.jpg,,media/1606796870271.jpg,
35,POM 0008,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,64,12,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.330344,101.219949,32.73,2.13,Belum,-,-,Parman,12/01/2020 11:15,200000,16061.6,-,Brown (1997),media/1606795911507.jpg,media/1606795978967.jpg,,media/1606796000234.jpg,
36,POM 0012,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,96,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3305369,101.220802,80.04,2.14,Belum,-,-,Risman,12/01/2020 11:35,200000,44802.23,-,Brown (1997),media/1606797348899.jpg,media/1606797371834.jpg,,media/1606797390269.jpg,
37,POM 0016,Kepinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,76,14,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3300778,101.2199,-,2.15,Belum,-,-,Gusperi,12/01/2020 11:25,200000,24809.15,-,Brown (1997),media/1606796523178.jpg,media/1606796552972.jpg,,media/1606796726993.jpg,
38,POM 0017,Meranti Kulit Buaya,Shorea uliginosa,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,54,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3300694,101.2198,-,2.15,Belum,-,-,Parman,12/01/2020 11:36,200000,10449.84,-,Brown (1997),media/1606797325805.jpg,media/1606797342271.jpg,,media/1606797356064.jpg,
39,POM0018,Pohon Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,78,24,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3299306,101.2196889,0,2.16,Belum,-,-,Mayzaldi,12/01/2020 11:43,200000,26494.32,-,Brown (1997),media/1606797695302.jpg,media/1606797715615.jpg,,media/1606797775625.jpg,
40,POM 0019,Idan,Nephelium lapaceum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,80,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3299306,101.2197,-,2.16,Belum,-,-,Gusperi,12/01/2020 11:47,200000,28246.92,-,Brown (1997),media/1606797996352.jpg,media/1606798013899.jpg,,media/1606798035466.jpg,
41,POM 0020,Modang Kangkuong,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,162,28,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3299611,101.2195,-,2.16,Belum,-,-,Mayzaldi,12/01/2020 12:05,200000,168355.16,-,Brown (1997),media/1606799051444.jpg,media/1606799079396.jpg,,media/1606799111548.jpg,
42,BCL0001,Pohon Kolek Minyak,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,117,20,Hutan Adat Kampa,Mineral,Bonca Lida,0.3203582,101.2037359,73.36,3.13,Belum,-,-,Gusperi,12/01/2020 14:07,200000,73903.27,-,Brown (1997),media/1606806456582.jpg,media/1606806475311.jpg,,media/1606806485150.jpg,
43,POM0009,Pohon Dara-Dara,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,50,12,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3299693,101.219564,-,2.16,Belum,-,-,Risman,12/01/2020 11:10,200000,8600.97,-,Brown (1997),,,,,
44,POM0040,Sasonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3322505,101.2200584,46.89,1.93,Belum,-,-,Parman,05/08/2021 10:09,200000,10449.84,-,Brown (1997),media/1620444901697.jpg,media/1620444923149.jpg,,media/1620444778678.jpg,
45,POM0022,Modang Kangkung,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,15,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.333701,101.2202276,22.73,1.79,Belum,-,-,Gusperi,05/08/2021 08:55,200000,5205.91,-,Brown (1997),media/1620638963647.jpg,media/1620571960390.jpg,,media/1620571998251.jpg,
46,POM0021,Manti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,15,Hutan Adat Kampa,Mineral,Kebun Kelulut,0.3336759,101.2201996,34.55,1.79,Belum,-,-,Darlisman,05/08/2021 08:55,200000,4890.63,-,Brown (1997),media/1620711849663.jpg,media/1620711948918.jpg,media/1620711974276.jpg,media/1620711983542.jpg,
47,POM0023,Sialang,Koompassia excelsa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,66,15,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3324513,101.2205232,29.87,1.93,Belum,-,-,Parman,05/08/2021 09:37,200000,17361.99,-,Brown (1997),media/1621429517935.jpg,media/1621429528200.jpg,media/1621429563263.jpg,media/1621429602000.jpg,
48,POM0024,Sosonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3324898,101.2204669,34.66,1.92,Belum,-,-,Wazar,05/08/2021 09:40,200000,13641.94,-,Brown (1997),media/1621429806093.jpg,media/1621429818205.jpg,media/1621429844458.jpg,media/1621429878227.jpg,
49,POM0026,Biangan,Tabernaemontana macrocarpa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,20,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3325475,101.2205654,35.45,1.92,Belum,-,-,Wazar,05/08/2021 09:47,200000,5205.91,-,Brown (1997),media/1621430095871.jpg,media/1621430103313.jpg,media/1621430129661.jpg,media/1621430156701.jpg,
50,POM0027,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,15,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3325782,101.2205286,44.23,1.91,Belum,-,-,Wazar,05/08/2021 09:56,200000,5205.91,-,Brown (1997),media/1621430312716.jpg,media/1621430321043.jpg,media/1621430347441.jpg,media/1621430373928.jpg,
51,POM0031,Poniong Poniong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3325674,101.2202416,26.84,1.9,Belum,-,-,Parman,05/08/2021 10:05,200000,10449.84,-,Brown (1997),media/1621430739634.jpg,media/1621430751049.jpg,media/1621430776722.jpg,media/1621430809204.jpg,
52,POM0033,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,44,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3322805,101.2201695,48.72,1.93,Belum,-,-,Risman,05/08/2021 10:10,200000,6224.27,-,Brown (1997),media/1621431024082.jpg,media/1621431086373.jpg,media/1621431064405.jpg,media/1621431113732.jpg,
53,POM0034,Poponing,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3323674,101.2203366,59.1,1.93,Belum,-,-,Parman,05/08/2021 10:05,200000,5205.91,-,Brown (1997),media/1621431324392.jpg,media/1621431501670.jpg,media/1621431562367.jpg,media/1621431607314.jpg,
54,POM0037,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,50,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3320772,101.2201881,30.24,1.95,Belum,-,-,Risman,05/08/2021 10:18,200000,7354.63,-,Brown (1997),media/1621432281230.jpg,media/1621432290115.jpg,media/1621432318713.jpg,media/1621432341568.jpg,
55,POM0038,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3320534,101.2201927,33.53,1.96,Belum,-,-,Wazar,05/08/2021 10:25,200000,5205.91,-,Brown (1997),media/1621432686504.jpg,media/1621432692587.jpg,media/1621432743617.jpg,media/1621432774880.jpg,
56,POM0042,Damar,Shorea lamellata,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,54,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3324691,101.2200408,43.65,1.91,Belum,-,-,Darlis,05/08/2021 10:28,200000,10449.84,-,Brown (1997),media/1621433156993.jpg,media/1621433164839.jpg,media/1621433189861.jpg,media/1621433217231.jpg,
57,POM0043,Sasonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3325229,101.2200968,42.26,1.9,Belum,-,-,Sahlan,05/08/2021 10:38,200000,6224.27,-,Brown (1997),media/1621433386197.jpg,media/1621433393730.jpg,media/1621433480403.jpg,media/1621433503454.jpg,
58,POM0044,Kolek Siminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3324837,101.2200837,36.39,1.91,Belum,-,-,Sahlan,05/08/2021 10:08,200000,8600.97,-,Brown (1997),media/1621434312669.jpg,media/1621434322420.jpg,media/1621434351843.jpg,media/1621434378868.jpg,
59,POM0056,Poniong Poniong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3327534,101.2196739,21.89,1.86,Belum,-,-,Darlis,05/08/2021 11:15,200000,5205.91,-,Brown (1997),media/1621434636459.jpg,media/1621434644498.jpg,media/1621434667341.jpg,media/1621434688016.jpg,
60,POM0058,Dara Dara,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,44,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3327837,101.2197278,48.64,1.86,Belum,-,-,Sahlan,05/08/2021 11:20,200000,6224.27,-,Brown (1997),media/1621434934975.jpg,media/1621434941697.jpg,media/1621434960050.jpg,media/1621434990622.jpg,
61,POM0060,Kalakok,Anacardia ceylanicum,Pohon Dewasa,icon/mature_tree.svg,Not Defined,76,31,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3329227,101.2197416,46.22,1.85,Belum,-,-,Risman,05/08/2021 11:19,200000,24809.15,-,Brown (1997),media/1621435314048.jpg,media/1621435323255.jpg,media/1621435343496.jpg,media/1621435367029.jpg,
62,POM0062,Kalakok,Anacardia ceylanicum,Pohon Dewasa,icon/mature_tree.svg,Not Defined,76,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3331633,101.2197128,35.13,1.82,Belum,-,-,Wazar,05/08/2021 11:25,200000,24809.15,-,Brown (1997),media/1621435585335.jpg,media/1621435592711.jpg,media/1621435610803.jpg,media/1621435630413.jpg,
63,POM0068,Tima Tima,Melaleuca leucadendra,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,27,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3328994,101.2195851,56.47,1.85,Belum,-,-,Risman,05/08/2021 11:40,200000,10449.84,-,Brown (1997),media/1621436678726.jpg,media/1621436686404.jpg,media/1621436707803.jpg,media/1621436728462.jpg,
64,POM0070,Kobau Jalang,Archidendron bubalinum,Pohon Dewasa,icon/mature_tree.svg,Not Defined,79,38,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3328628,101.2195585,41.8,1.85,Belum,-,-,Darlisman,05/08/2021 11:50,200000,27362.13,-,Brown (1997),media/1621436310322.jpg,media/1621436317098.jpg,media/1621436335305.jpg,media/1621436361242.jpg,
65,POM0075,Kolek Siminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,18,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3325351,101.219393,13.47,1.88,Belum,-,-,Gusperi,05/08/2021 11:39,200000,8600.97,-,Brown (1997),media/1621436924576.jpg,media/1621436946579.jpg,media/1621436964675.jpg,media/1621436984519.jpg,
66,POM0076,Niawan Bonca,Garcinia mangostana,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3324856,101.2194049,16.08,1.88,Belum,-,-,Parman,05/08/2021 12:05,200000,11981.66,-,Brown (1997),media/1621437222854.jpg,media/1621437230770.jpg,media/1621437246576.jpg,media/1621437264711.jpg,
67,POM0079,Kolek Siminyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,17,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3323974,101.2192911,27.68,1.89,Belum,-,-,Gusperi,05/08/2021 11:09,200000,10449.84,-,Brown (1997),media/1621437401041.jpg,media/1621437409908.jpg,media/1621437422590.jpg,media/1621437439490.jpg,
68,POM0081,Palasan,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.332277,101.2193599,39.29,1.9,Belum,-,-,Sahlan,05/08/2021 11:51,200000,5205.91,-,Brown (1997),media/1621437655298.jpg,media/1621437677298.jpg,media/1621437692516.jpg,media/1621437709318.jpg,
69,POM0083,Petatal,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,50,24,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3321991,101.2194129,50.84,1.91,Belum,-,-,Risman,05/08/2021 12:15,200000,8600.97,-,Brown (1997),media/1621437977062.jpg,media/1621437986311.jpg,media/1621438009930.jpg,media/1621438025834.jpg,
70,POM0086,Ridan,Nephelium mangayi,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,19,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3321773,101.2195917,59.45,1.92,Belum,-,-,Sahlan,05/08/2021 12:15,200000,5205.91,-,Brown (1997),media/1621438187090.jpg,media/1621438201867.jpg,media/1621438215913.jpg,media/1621438262758.jpg,
71,POM0089,Paponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3318847,101.2196825,44.23,1.96,Belum,-,-,Parman,05/08/2021 12:35,200000,8600.97,-,Brown (1997),media/1621438441523.jpg,media/1621438449676.jpg,media/1621438466213.jpg,media/1621438481616.jpg,
72,POM0091,Kadondong,Spondias pinnata,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,54,18,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3318847,101.2197039,64.92,1.96,Belum,-,-,Parman,05/08/2021 12:40,200000,10449.84,-,Brown (1997),media/1621438667718.jpg,media/1621438676053.jpg,media/1621438690212.jpg,media/1621438704030.jpg,
73,POM0093,Sosonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3318405,101.2197265,58.45,1.96,Belum,-,-,Parman,05/08/2021 12:45,200000,10449.84,-,Brown (1997),media/1621438859064.jpg,media/1621438869600.jpg,media/1621438883517.jpg,media/1621438903061.jpg,
